Additional_info,Alternative_name,Catalog,Description,Formal_name,Name,Url
,,16904,,,"Precellys, Evolution - 2 mL White Blocking Plate",https://www.caymanchem.com/product/16904
,,13763,,,"Precellys, 7 mL Micro-organism Lysing Kit (VKMix)",https://www.caymanchem.com/product/13763
,,16903,,,"Precellys, Evolution - 2 mL Tube Holder",https://www.caymanchem.com/product/16903
,,10011152,,,"Precellys, 2 mL Soft Tissue Homogenizing Ceramic Beads Kit (CK14)",https://www.caymanchem.com/product/10011152
,,13934,,,"Precellys, Zirconium Oxide Beads (0.1 mm) Bulk",https://www.caymanchem.com/product/13934
,,13933,,,"Precellys, 2 mL Bacteria Lysing Ceramic Beads Kit (CK01)",https://www.caymanchem.com/product/13933
,,10011146,,,"Cryolys Precellys, 24",https://www.caymanchem.com/product/10011146
,,16911,,,"Precellys, Evolution - Containment Seal",https://www.caymanchem.com/product/16911
,,10400,,,"Precellys, Stainless Steel Beads (2.8 mm) Bulk",https://www.caymanchem.com/product/10400
,,13917,,,"Precellys, Evolution - 7 mL Empty Tubes and Caps",https://www.caymanchem.com/product/13917
,,19984,The Precellys Evolution - 96-Well Plate Tubes Holder is an accessory for the Precellys Evolution (Item No. ) and must be used in conjunction with the Precellys Evolution - 96-Well Plate Blocking Plate (Item No. ). This accessory holds 1 x Precellys - 96-Well (ceramic) Bead Mix Plate Kit (Item No. ). [Bertin Catalog S000814-PEVO0-A.0; Previously SP02520-820-NC013.0],,"Precellys, Evolution - 96-Well Plate Tubes Holder",https://www.caymanchem.com/product/19984
,,25810,,,"Precellys, 15 mL Hard Tissue Homogenizing Kit (VK05)",https://www.caymanchem.com/product/25810
,,17311,,,Cryolys Evolution Extended Warranty,https://www.caymanchem.com/product/17311
,,10011155,,,"Precellys, 2 mL Micro-organism Lysing Kit (VK01)",https://www.caymanchem.com/product/10011155
,,19981,"1 plate with 12 strips of 8 wells, each well prefilled with a mix of ceramic beads. Includes 12 x caps for strips.Homogenize or lyse 96 tissue, plant, or cell samples in prefilled 300 µl wells in  a mix of ceramic beads. Maximum sample volume is 120 µl, and maximum sample weight is 12 mg. Plates require both the 96-Well Plate Blocking Plate (Item No. ), and 96-Well Plate Holder (Item No. ) to be used with the Precellys Evolution. Maximum speed and cycles is 8,500 rpm, at 3 x 30 seconds.  [Bertin Catalog P000959-LYSK0-A.0; Previously KT03961-1-709.WP]",,"Precellys, Evolution - 96-Well (ceramic) Bead Mix Plate Kit",https://www.caymanchem.com/product/19981
,,20588,Spare part for the Cryolys cooling unit. Compatible with both the Cryolys Precellys 24 (Item No. ) and Cryolys Evolution (Item No. ). [Bertin Catalog SP05068-820-NC009.0],,Cryolys Thermometer,https://www.caymanchem.com/product/20588
,,10011153,,,"Precellys, 2 mL Hard Tissue Grinding Metal Beads Kit (MK28)",https://www.caymanchem.com/product/10011153
,,18577,,,"Precellys, Evolution - Metal Tube",https://www.caymanchem.com/product/18577
,,15237,,,"Precellys, 7 mL Tissue Grinding Kit (CKMix50)",https://www.caymanchem.com/product/15237
,,19982,"1 x Precellys Evoltuion - 96-Well Plate Blocking Plate (Item No. ), 1 x Precellys Evolution - 96-Well Plate Tubes Holder (Item No. ) The Precellys - 96-Well Plate Holder Pack contains everything a Precellys Evolution user needs to run the Precellys - 96-Well (ceramic) Bead Mix Plate Kit (Item No. ). This product is NOT compatible with the Precellys 24 OR Precellys Minilys. [Bertin Catalog S000811-PEVO0-A.0; Previously SP02520-810-NC012.0]",,"Precellys, Evolution - 96-Well Plate Holder Pack",https://www.caymanchem.com/product/19982
,,10404,,,"Precellys, Glass Beads (0.1 mm) Bulk",https://www.caymanchem.com/product/10404
,,10428,,,"Precellys, 0.5 mL Soft Tissue Homogenizing (CK14)",https://www.caymanchem.com/product/10428
,,10011184,,,"Precellys, 24 Starter Pack",https://www.caymanchem.com/product/10011184
,,16914,,,"Precellys, 15 mL Dry Hard Tissue Grinding Kit (CK68)",https://www.caymanchem.com/product/16914
,,18575,,,"Precellys, Evolution - Metal Tube Holder",https://www.caymanchem.com/product/18575
,,10011151,,,"Precellys, 2 mL Hard Tissue Homogenizing Ceramic Beads Kit (CK28)",https://www.caymanchem.com/product/10011151
,,16913,,,"Precellys, 15 mL Bacteria Lysing Kit (CK01)",https://www.caymanchem.com/product/16913
,,16906,,,"Precellys, Evolution - 7 mL Grey Holder Pack",https://www.caymanchem.com/product/16906
,,10011149,,,"Precellys, 24 - Containment Seal",https://www.caymanchem.com/product/10011149
,,16858,,,"Precellys, 2 mL Hard Tissue Reinforced Metal Beads Kit (MK28-R)",https://www.caymanchem.com/product/16858
,,16908,,,"Precellys, Evolution - 15 mL Holder Pack",https://www.caymanchem.com/product/16908
,,22754,,,"InCellis, Smart Cell Imaging System",https://www.caymanchem.com/product/22754
,,13793,,,"Precellys, 24 - User Maintenance Kit",https://www.caymanchem.com/product/13793
,,600007,"Prostaglandin D (PGD) is synthesized by hematopoietic-type PGD-synthase (H-PGDS) in mast cells and is released in large quantities during allergic and asthmatic anaphylaxis. H-PGDS is therefore a key target  for development of selective, potent inhibitors for therapeutic use against these diseases. Cayman’s H-PGDS FP-Based Inhibitor Screening Assay Kit - Green provides a rapid, accurate assay for screening H-PGDS inhibitors. In this assay, a H-PGDS inhibitor-fluorescein conjugate serves as a specific fluorescent probe for the enzyme. Displacement of the probe by any unlabeled H-PGDS inhibitor leads to a decrease in the fluorescence polarization (FP) state of the probe, providing a direct signal for binding of the inhibitor to the active site of the enzyme. This assay is robust (Z’ of 0.75) and eliminates the need for the traditional multistep assay that requires the use of highly unstable PGH. The assay has been validated using several known inhibitors of H-PGDS with IC values ranging from nanomolar to millimolar concentrations.",,"Prostaglandin D Synthase (hema,topoietic-,type) FP-,Based Inhibitor Screening Assay Kit - Green",https://www.caymanchem.com/product/600007
,,16835,"Prostaglandin E (PGE) activates four E prostanoid (EP) receptors, EP. EP is a G protein-coupled receptor that, by elevating the second messenger cAMP, plays important roles in bone formation and resorption, cancer, and atherosclerosis. CAY10580 is an 8-aza-9-oxo-15-hydroxy saturated analog of PGE. It selectively binds the EP receptor (K = 35 nM) relative to the EP, EP, and EP receptors (K = 3,000, 2,000, and >3,000 nM, respectively). CAY10580 stimulates cAMP formation in excised mouse ovaries.",,CAY10580,https://www.caymanchem.com/product/16835
,,512031,"Prostaglandin D (PGD) is biosynthesized in the brain by a soluble, 26 kDa glutathione-independent lipocalin-type PGD synthase. This PGD accumulates in the cerebrospinal fluid (CSF), where it induces physiologic sleep in rats and humans. PGD is also synthesized in mast cells and leukocytes by a cellular, myeloid-type, glutathione-dependent PGD synthase. This PGD which is formed in the intracellular and vascular compartments is rapidly metabolized to 11β-PGF and other metabolites. Measurement of the parent eicosanoid PGD is appropriate in cell culture lysates and in CSF, where concentrations of several hundred pg/ml have been measured. Cayman’s PGD ELISA Kit is a competitive assay that can be used for quantification of PGD in cell culture lysates and enzymatic reactions.",,"Prostaglandin D, ELISA Kit",https://www.caymanchem.com/product/512031
,,700520,"D(−)-Lactate is a stereoisomer of lactate and is present in blood at only 1-5% the concentration of L(+)-lactate. Exogenous sources of D-lactate include fermented foods such as yogurt, sauerkraut, and pickles. D-lactate is normally produced in the gastrointestinal tract, mainly by lactobacilli and bifidobacteria or is produced in the cytosol of cells by the glyoxylase pathway. Cayman’s D-Lactate Assay provides a fluorescence-based method for detecting D-lactate in biological samples such as serum, plasma, blood, urine, and saliva. It can also be utilized to determine intracellular and extracellular lactate concentrations in cell culture samples. In the assay, D-lactate dehydrogenase catalyzes the oxidation of D-lactate to pyruvate, along with the concomitant reduction of NAD to NADH. NADH reacts with the fluorescent substrate to yield a highly fluorescent product. The fluorescent product is analyzed with an excitation wavelength of 530-540 nm and an emission wavelength of 585-595 nm.",,"D-,Lactate Assay Kit",https://www.caymanchem.com/product/700520
,,600480,"Nicotinamide adenine dinucleotide (NAD) exists in an oxidized form, NAD, as well as a reduced form, NADH. NAD, the main free form in cells, functions in modulating cellular redox status and by controlling signaling and transcriptional events, making it an important cofactor when investigating normal cellular function. Cayman’s NAD/NADH Cell-Based Assay Kit provides a colorimetric method for measuring intracellular NAD and NADH in cultured cells. In this assay, NAD found in cell samples is reduced to NADH by alcohol dehydrogenase during the oxidation of ethanol to acetaldehyde. The newly formed and the existing NADH found in the samples is then oxidized resulting in the reduction of a tetrazolium salt substrate (WST-1) to a highly-colored formazan which absorbs at 450 nm. The amount of formazan produced is proportional to the amount of total NAD in the cell lysate and can be used as an indicator of the total cellular NAD concentration.",,NAD/NADH Cell-Based Assay Kit,https://www.caymanchem.com/product/600480
,,703102,"Glutathione peroxidase (GPX) catalyzes the reduction of hydroperoxides, including hydrogen peroxides, by reduced glutathione and functions to protect the cell from oxidative damage. With the exception of phospholipid-hydroperoxide GPX, a monomer, all of the GPX enzymes are tetramers of four identical subunits. Each subunit contains a selenocysteine in the active site which participates directly in the two-electron reduction of the peroxide substrate. The enzyme uses glutathione as the ultimate electron donor to regenerate the reduced form of the selenocysteine. The Cayman Chemical Glutathione Peroxidase Assay Kit measures GPX activity indirectly by a coupled reaction with glutathione reductase (GR). Oxidized glutathione (GSSG), produced upon reduction of an organic hydroperoxide by GPX, is recycled to its reduced state by GR and NADPH. The oxidation of NADPH to NADP is accompanied by a decrease in absorbance at 340 nm. The rate of decrease in the A is directly proportional to the GPX activity in the sample. The Cayman GPX Assay Kit can be used to measure all of the glutathione-dependent peroxidases in plasma, erythrocyte lysates, tissue homogenates, and cell lysates.",,Glutathione Peroxidase Assay Kit,https://www.caymanchem.com/product/703102
,,10011725,"In mammals, triglycerides are constantly synthesized from fatty acids and segregated into cytosolic lipid droplets, mainly in adipocytes, as the major energy storage depot. During fasting, triglycerides stored in adipose tissue and liver are hydrolyzed by hormone-sensitive lipase and adipose triglyceride lipase to produce free fatty acids and glycerol. Cayman’s Cell-Based Assay Kit provides a convenient tool for studying triglycerides/fatty acid cycling and its regulation in adipocytes or hepatocytes. This kit will allow investigators to screen compounds involved in lipid storage and metabolism. Chloroquine is included in the kit as a positive control for screening pharmaceuticals that induce lipid droplet accumulation and free glycerol release from hepatocytes.",,"Glycerol Cell-,Based Assay Kit",https://www.caymanchem.com/product/10011725
,,701070,"Cyclooxygenase (COX, also called Prostaglandin H Synthase or PGHS) is a bifunctional enzyme that converts arachidonic acid to a hydroperoxy endoperoxide (PGG) and reduces the endoperoxide to the corresponding alcohol (PGH), the precursor of prostaglandins, thromboxanes, and prostacyclins. COX-1 is constitutively expressed in a variety of cell types and is involved in normal cellular homeostasis. The COX-1 (human) Inhibitor Screening Assay directly measures PGF by SnCl reduction of COX-derived PGH produced in the COX reaction. The prostanoid product is quantified  enzyme immunoassay using a broadly specific antiserum that binds to all the major prostaglandin compounds. This assay includes human recombinant COX-1 allowing the user to screen specific inhibitors. This assay is an excellent tool that can be used for general inhibitor screening, or to eliminate false positive leads generated by less specific methods.",,COX-1 (human) Inhibitor Screening Assay Kit,https://www.caymanchem.com/product/701070
,,501090,"Aldosterone, a steroid hormone secreted by the adrenal cortex, is the principle mineralocorticoid controlling sodium and potassium balance. Serum aldosterone levels in normal upright adult individuals are generally less than 300 pg/ml. Only a fraction of urinary aldosterone is excreted intact, thus urinary excretion of aldosterone in normal adults is typically assessed as a combination of free aldosterone and aldosterone-18-glucuronide and is generally less than 20 µg/24 hr. Cayman's Aldosterone ELISA Kit is a competitive assay that can be used for quantification of aldosterone in serum, plasma, urine, and other sample matrices. The assay has a range from 15.6-2,000 pg/ml and a sensitivity (80% B/B) of approximately 30 pg/ml.",,Aldosterone ELISA Kit,https://www.caymanchem.com/product/501090
,,601130,"Respiratory burst, or the rapid generation of reactive oxygen species from immune cells, is crucial for the destruction of invading microorganisms by phagocytes. During this process, professional phagocytes convert molecular oxygen to superoxide anions through the action of NADPH oxidase, which is then converted to reactive oxygen species with potent antimicrobial activity. Cayman's Neutrophil/Monocyte Respiratory Burst Assay Kit provides PMA, dihydrorhodamine 123, and additional reagents necessary for inducing and quantifying a respiratory burst response in neutrophils and monocytes by flow cytometry. The assay can be performed on whole blood or on cells in various types of cell culture media. Because the assay reagents are not species-specific, this assay can be used in any species or cell type capable of producing a NADPH oxidase-dependent respiratory burst response.",,"Neutrophil/,Monocyte Respiratory Burst Assay Kit",https://www.caymanchem.com/product/601130
,,701310,"Cayman’s TMRE Mitochondrial Membrane Potential Assay Kit utilizes tetramethylrhodamine ethyl ester (TMRE), a cell permeable, cationic dye which accumulates in the mitochondrial matrix based on mitochondrial membrane potential (Δψ). This assay, which is suitable for high-throughput screening, includes the mitochondrial uncoupler FCCP as a positive control for membrane depolarization.",,TMRE Mitochondrial Membrane Potential Assay Kit,https://www.caymanchem.com/product/701310
,,515211,"Prostacyclin (Prostaglandin I; PGI) is formed from arachidonic acid primarily by the vascular endothelium and renal cortex. It is a potent vasodilator and inhibitor of platelet aggregation. PGI is non-enzymatically hydrated to 6-keto PGF (t = 2-3 minutes), and then quickly converted to the major metabolite, 2,3-dinor-6-keto PGF (t = 30 minutes). Prostacyclin was once thought to be a circulating hormone that regulated platelet-vasculature interactions, but the rate of secretion into circulation coupled with the short half-life indicate that prostacyclin functions locally. Although 6-keto PGF is commonly measured in plasma and urine as an estimate of prostacyclin synthesis, it should be noted that there may be more than one source of PGI in these samples. For instance, venipuncture may cause the release of prostacyclin which will artifactually increase the 6-keto PGF concentration in plasma. Urinary concentrations of 6-keto PGF are confounded by the fact that some plasma prostacyclin (~14%) is excreted into urine as 6-keto PGF and the remainder is of renal origin. Therefore, it is important to take these factors into account when analyzing data.",,"6-,keto Prostaglandin F, ELISA Kit",https://www.caymanchem.com/product/515211
,,516011,"Prostaglandin F (PGF) is one of the five primary PGs derived enzymatically directly from the endoperoxide PGH. It was initially discovered in seminal fluid, and to date the majority of the functional roles ascribed to it relate to fertility, pregnancy, and parturition. PGF is a potent luteolytic agent and is used to induce ovulation in domestic livestock. It is also a potent uterine stimulant, and is part of the cascade of myometrial stimulants which induce and sustain labor. PGF is rapidly metabolized to 13,14-dihydro-15-keto PGF , and the levels of this metabolite in both plasma and amniotic fluid are elevated during active labor in several different mammalian species. Like all of the primary PGs, PGF. has a very short half-life in the general circulation. The plasma concentration of PGF in humans is <10 pg/ml, and probably no more than 1-2 pg/ml. PGF is rapidly metabolized by 15-hydroxy PG dehydrogenase and both β- and ω-oxidation systems to a variety of polar metabolites. In primary cultures, the metabolism of PGF is much more limited, and it may collect in the supernatant medium to easily measured concentrations. Amnionic and placental tissue PGF content in the range from 100-250 ng/g of tissue has been reported. However, this study did not address the presence of isoprostanes and reported measurements using an unvalidated RIA method. A controlled GC- or LC-MS study of tissue PG content has not been reported. Tissue PG measurements in general are difficult to perform, vary widely, and are challenging to interpret.",,"Prostaglandin F, ELISA Kit",https://www.caymanchem.com/product/516011
,,701050,"The COX Colorimetric Inhibitor Screening Assay measures the peroxidase component of cyclooxygenases. The peroxidase activity is assayed colorimetrically by monitoring the appearance of oxidized N,N,N',N'-tetramethyl-phenylenediamine (TMPD) at 590 nm. Inhibition of COX activity, measured by TMPD oxidation, by a variety of selective and nonselective inhibitors, shows changed potencies similar to those observed with other  methods. The COX Colorimetric Inhibitor Screening assay includes both ovine COX-1 and human recombinant COX-2 enzymes in order to screen isozyme-specific inhibitors. The Cayman COX Colorimetric Assay is a time saving tool for screening vast numbers of inhibitors.",,COX Colorimetric Inhibitor Screening Assay Kit,https://www.caymanchem.com/product/701050
,,500930,"Protein arginine deiminase 4 (PAD4) is a guanidino-modifying enzyme which catalyzes the conversion of specific arginine residues to citrulline in a calcium-dependent manner. PAD4 activity is increased in rheumatoid arthritis (RA), producing citrulline-containing proteins (CCP) that induce the formation of arthritogenic autoantibodies. In addition to anti-CCP autoantibodies, 23-45% of RA patients also produce autoantibodies specific for the PAD4 enzyme itself. Cayman’s PAD4 Autoantibody ELISA Kit is an immunometric assay which can be used to measure anti-PAD4 autoantibodies of any isotype (IgM, IgG, and IgA) in human plasma and serum without prior sample purification. Affinity-purified anti-PAD4 antibody isolated from the plasma of a patient with RA is used as the standard. One unit is approximately equal to 1 ng of anti-PAD4 Ig protein. The standard curve spans the range of 15.6-1,000 U/ml, with an LLOQ of 31.3 U/ml.",,PAD4 Autoantibody ELISA Kit,https://www.caymanchem.com/product/500930
,,501320,"Corticosterone is a glucocorticoid produced by the adrenal cortex in response to ACTH (corticotropic hormone) and is the precursor to aldosterone. The production of glucorcorticoids is increased by stress; therefore, corticosterone can be used as a biomarker of stress. Biologists often measure corticosterone in fecal material of the species they are studying. This non-invasive sample collection procedure has the advantage of not itself causing stress and thereby increasing corticosterone levels, a common problem when samples for measurement of corticosterone are collected by more invasive means. Plasma corticosterone levels have a circadian variation and corticosterone may be important in the regulation of the sleep-wake cycle. Cayman’s Corticosterone ELISA Kit is a competitive assay that can be used for quantification of corticosterone in serum and rodent feces.",,"Corti,costerone ELISA Kit",https://www.caymanchem.com/product/501320
,,501100,"Prostaglandin I (Prostaglandin I; PGI) is a potent vasodilator and inhibitor of platelet aggregation that is formed from arachidonic acid primarily in the vascular endothelium and renal cortex by sequential activities of cyclooxygenase (COX) and PGI synthase. It is non-enzymatically hydrated to 6-keto PGF (t = 2-3 minutes), and then quickly converted to numerous downstream metabolites, collectively known as prostaglandin I metabolites or PGIM, (t = 30 minutes). Although 6-keto PGF is commonly measured in plasma and urine as an estimate of PGI synthesis, it should be noted that there may be more than one source of PGI in these samples. For instance, urinary concentrations of 6-keto PGF are confounded by the fact that only a portion originates from plasma and the remainder is produced by the kidney. These problems are circumvented by measuring downstream PGIM rather than 6-keto PGF as an indicator of systemic PGI production. Cayman's PGIM ELISA Kit is a competitive assay that can be used for quantification of PGIM in urine and other sample matrices. The assay has a range from 39-5,000 pg/ml and a sensitivity (80% B/B) of approximately 120 pg/ml.",,Prostaglandin I Metabolite ELISA Kit,https://www.caymanchem.com/product/501100
,,581021,"The Cayman Chemical cGMP Assay is a competitive ELISA that can be used for quantification of cGMP directly obtained from cell lysates, tissue homogenates, plasma, or urine. The assay has a range from 0.23-30 pmol/ml and a sensitivity (80% B/B) of approximately 1 pmol/ml. Since the antibody used in this assay was prepared against a cGMP-carrier protein conjugate, antibody binding is increased if an acetyl group is present on the 2' hydroxyl group of the cGMP. The optional acetylation procedure for both samples and standards increases the sensitivity of the assay approximately 10 fold. A protocol for acetylating both the standards and samples prior to performing the assay is provided. Basal levels of cGMP in cell lysates can often be measured without acetylation, but results will depend on the type and number of cells being utilized. Platelets produce approximately 1.5-2.5 pmol cGMP/10 platelets under basal conditions. Cells such as NG108-15 cells and monocytes produce considerably more cGMP than platelets (approximately 0.1-1 pmol/10 cells).",,Cyclic GMP ELISA Kit,https://www.caymanchem.com/product/581021
,,700560,"Protein Arginine Deiminase 4 (PAD4) is a guanidino-modifying enzyme that functions as a transcriptional coregulator catalyzing the conversion of specific arginine residues to citrulline. Substrates for PAD4 include histones H2A, H3, and H4. PAD4 autocitrullinates itself at several sites, inhibiting its enzymatic activity. PAD4 activity is increased in rheumatoid arthritis, producing an abundance of citrulline-containing proteins that generate an immune response resulting in production of autoantibodies that ultimately attack the host tissues. PAD4 has also been implicated in several other diseases including multiple sclerosis, Alzheimer’s disease, glaucoma, and cancer. Cayman’s PAD4 Inhibitor Screening Assay (Ammonia) provides a convenient, fluorescence-based method for screening human PAD4 inhibitors.",,PAD4 Inhibitor Screening Assay Kit (Ammonia),https://www.caymanchem.com/product/700560
,,700200,"Cyclooxygenase (COX, also called Prostaglandin H Synthase or PGHS) is a bifunctional enzyme exhibiting both COX and peroxidase activities. The COX component converts arachidonic acid to a hydroperoxy endoperoxide (PGG), and the peroxidase component reduces the endoperoxide to the corresponding alcohol (PGH), the precursor of PGs, thromboxanes, and prostacyclins. It is now well established that there are two distinct isoforms of COX, namely COX-1 and COX-2. Cayman’s COX Fluorescent Activity Assay provides a convenient fluorescence-based method for detecting COX-1 or COX-2 activity in both crude (cell lysates/tissue homogenates) and purified enzyme preparations. The assay utilizes the peroxidase component of COXs. In this assay, the reaction between PGG and ADHP (10-acetyl-3,7-dihydroxyphenoxazine) produces the highly fluorescent compound resorufin that can be analyzed using an excitation wavelength of 530-540 nm and an emission wavelength of 585-595 nm. The kit includes isozyme-specific inhibitors for distinguishing COX-2 activity from COX-1 activity.",,COX Fluorescent Activity Assay Kit,https://www.caymanchem.com/product/700200
,,582261,"2-Methoxyestradiol (2-ME2) is a natural metabolite of estradiol produced by CYP450-dependant hydroxylation followed by catechol-O-methyltransferase-catalyzed O-methylation. Deficiency in catechol-O-methyltransferase is associated with pre-eclampsia. Therefore, 2-ME2 may be utilized as a plasma and urinary diagnostic marker for this disease, as well as a therapeutic supplement for its prevention. Several clinical trials have demonstrated the antitumor effects of 2-ME2 in prostate cancer, breast cancer, renal cell carcinoma, ovarian cancer, glioblastoma, and multiple myeloma. Other studies indicate that 2-ME2 exhibits more potent cardioprotective effects than estradiol. Cayman’s 2-Methoxyestradiol ELISA Kit is a competitive assay that can be used for quantification of 2-ME2 in plasma, urine, and other sample matrices.",,"2-,Methoxyestradiol ELISA Kit",https://www.caymanchem.com/product/582261
,,700190,"β-Hydroxybutyrate (β-HB; 3-hydroxybutyric acid) is a “ketone body” which is produced in the liver, mainly from the oxidation of fatty acids, and is exported to peripheral tissues for use as an energy source. The term ‘ketone body’ refers to three molecules, acetoacetate, β-HB, and acetone. β-HB and acetoacetate transport energy from the liver to the other tissues and acetone is generated by spontaneous decarboxylation of acetoacetate. The presence of ketosis may be normal or pathologic. Normally ketosis can indicate that lipid metabolism has been activated and the pathway of lipid degradation is intact. Normal ketosis is prevalent in many circumstances such as during fasting, after prolonged exercise or after a high fat diet. Pathological causes of ketosis include multiple organ failure, diabetes, childhood hypoglycemia, corticosteroid or growth hormone deficiency, intoxication with alcohol or salicylates and several inborn errors of metabolism. In acutely ill patients, these ketone bodies can accumulate in the body to cause ketoacidosis, which leads to the potentially life threatening condition known as metabolic acidosis. The presence and degree of ketosis can be determined by measuring blood levels of β-HB. Ordinarily, β-HB accounts for approximately 75% of the ketone bodies in serum. Measurement of β-HB provides a reliable index of the level of ketoacidosis, including the detection of subclinical ketosis. In diabetics, β-HB measurements (and blood glucose) can be used for the assessment of the severity of diabetic coma and is essential for the exclusion of hyperosmolar non-ketotic diabetic coma. The measurement of β-HB is also used to monitor insulin requirements, based on existing hyperketonemia. β-HB has more recently been evaluated for use in neurodegenerative diseases and inhibition of adipocyte lipolysis. Cayman’s β-HB (Ketone Body) Assay Kit provides a simple, reproducible, and sensitive tool for measuring β-HB levels in plasma, serum, urine, cell lysates, or tissue homogenates. The method for β-HB determination is based upon the oxidation of D-3-Hydroxybutyrate to acetoacetate by the enzyme 3-hydroxybutyrate dehydrogenase. Concomitant with this oxidation, the cofactor NAD is reduced to NADH. In the presence of diaphorase, NADH reacts with the colorimetric detector WST-1 to produce a formazan dye with an absorbance maximum at 445-455 nm. The absorbance of the dye is directly proportional to the β-HB concentration.",,"β-,Hydroxybutyrate (Ketone Body) Colorimetric Assay Kit",https://www.caymanchem.com/product/700190
,,700990,"Complex IV (cytochrome  oxidase) is the terminal electron acceptor in the mitochondrial electron transport chain. Complex IV functions by oxidizing cytochrome  and completing a four-electron reduction of oxygen (O) to form water. During this process, two H are translocated from the mitochondrial matrix to the intermembrane space, contributing the mitochondrial membrane potential required for ATP synthesis. Common inhibitors of complex IV include potassium cyanide, azide, O limitation, nitric oxide, and carbon monoxide. Cayman’s MitoCheck Complex IV Activity Assay is designed to measure the direct oxidation of cytochrome  by complex IV, in an isolated bovine heart mitochondrial system that is supplied within the kit. For the use of this kit with other types of tissue mitochondria, please see Cayman's MitoCheck Mitochondrial (Tissue) Isolation Kit (Item No. ).",,"MitoCheck, Complex IV Activity Assay Kit",https://www.caymanchem.com/product/700990
,,582281,"Estriol, a metabolite of 17β-estradiol and a major estrogen produced during pregnancy, has historically been used as an indicator of fetal well-being. In the final weeks before parturition, estriol levels increase significantly. In a longitudinal study in healthy pregnant women, total plasma estriol levels increased from <10 ng/ml at 8-10 weeks gestation to approximately 150 ng/ml at week 38. The majority of the estriol synthesized in the later stages of pregnancy originates from fetal dehydroepiandrosterone sulfate (DHEAS) and serves as a direct marker of fetal adrenal gland activity. In the 1960s and 1970s plasma and urine were used to measure estriol. However, saliva contains primarily unbound and unconjugated estriol, the biologically active form of the hormone, and therefore is currently a commonly used biological fluid for monitoring estriol levels. Plasma levels of estriol in males and non-pregnant females is less than 2 ng/ml.",,Estriol ELISA Kit,https://www.caymanchem.com/product/582281
,,700740,"β-Hydroxybutyrate (β-HB; 3-hydroxybutyric acid) is produced in the liver, mainly from the oxidation of fatty acids, and exported to peripheral tissues for use as an energy source. Measurement of β-HB can provide a reliable index of the level of normal ketosis as well as detect pathological ketoacidosis, including the assessment of the severity of diabetic coma and  monitor insulin requirements in diabetic patients. Cayman’s β-HB (Ketone Body) Fluorometric Assay Kit provides a simple, reproducible, and sensitive tool for assaying β-HB from plasma, serum, urine, tissue homogenates, and cell culture samples. The method for β-HB determination is based upon the oxidation of D-3-Hydroxybutyrate to acetoacetate by the enzyme 3-hydroxybutyrate dehydrogenase. Concomitant with this oxidation, the cofactor NAD is reduced to NADH. NADH reacts with the fluorometric developer to yield a highly fluorescent product which can be analyzed with an excitation wavelength of 530-540 nm and an emission wavelength of 585-595 nm. The fluorescence is directly proportional to the β-HB concentration.",,"β-,Hydroxybutyrate (Ketone Body) Fluorometric Assay Kit",https://www.caymanchem.com/product/700740
,,702000,"COX-1 and COX-2 catalyze the production of the prostaglandin (PG), thromboxane, and prostacyclin precursor PGH. COX-2 is responsible for the biosynthesis of PGs under acute inflammatory conditions. This inducible COX-2 is believed to be the target enzyme for the anti-inflammatory activity of nonsteroidal anti-inflammatory drugs. The COX-2 (ovine) Inhibitor Screening Assay directly measures PGF (Item No. ) by SnCl reduction of COX-2-derived PGH (Item No. ) produced in the COX-2 reaction. The prostanoid product is quantified  enzyme immunoassay (EIA) using a broadly specific antiserum that binds to all the major PG compounds. This assay includes ovine COX-2 allowing the user to screen specific inhibitors. This assay is an excellent tool that can be used for general inhibitor screening, or to eliminate false positive leads generated by less specific methods.",,COX-2 (ovine) Inhibitor Screening Assay Kit,https://www.caymanchem.com/product/702000
,,582601,"Progesterone, along with pregnenolone, is the biosynthetic precursor of all other steroid hormones. Progesterone is synthesized from cholesterol by the sequential action of desmolase in the mitochondria, which produces pregnenolone, followed by Δ-isomerase in the outer mitochondrial membrane and smooth endoplasmic reticulum of steroid-secreting cells. The main function of progesterone is to prepare the uterine lining for implantation of a fertilized ovum and to maintain pregnancy. Measurement of serum or plasma progesterone levels are used as an index to monitor ovulation and investigate luteal function. Plasma concentrations of progesterone are approximately 0.2-0.8 ng/ml and 4-20 ng/ml during the follicular phase and luteal phase of the menstrual cycle, respectively. Salivary concentrations of progesterone are approximately 100-fold lower than those found in plasma.",,Progesterone ELISA Kit,https://www.caymanchem.com/product/582601
